27 Jan 2020 21:09:46.303,27 Jan 2020 21:11:36.606,San_Jacinto_Peak
27 Jan 2020 22:41:21.643,27 Jan 2020 22:52:03.856,San_Jacinto_Peak
28 Jan 2020 00:18:35.289,28 Jan 2020 00:28:39.471,San_Jacinto_Peak
28 Jan 2020 01:58:12.435,28 Jan 2020 02:04:55.630,San_Jacinto_Peak
28 Jan 2020 03:37:13.364,28 Jan 2020 03:43:03.537,San_Jacinto_Peak
27 Jan 2020 06:07:34.225,27 Jan 2020 06:17:03.780,Sapelo_Island
27 Jan 2020 19:34:02.991,27 Jan 2020 19:43:26.918,Sapelo_Island
27 Jan 2020 21:09:53.297,27 Jan 2020 21:20:39.771,Sapelo_Island
27 Jan 2020 22:49:07.404,27 Jan 2020 22:56:34.702,Sapelo_Island
28 Jan 2020 00:30:32.299,28 Jan 2020 00:32:20.319,Sapelo_Island
28 Jan 2020 02:07:17.066,28 Jan 2020 02:13:06.845,Sapelo_Island
28 Jan 2020 03:43:02.329,28 Jan 2020 03:53:12.078,Sapelo_Island
27 Jan 2020 06:00:03.690,27 Jan 2020 06:11:00.871,Teton
27 Jan 2020 07:37:38.485,27 Jan 2020 07:45:54.409,Teton
27 Jan 2020 22:44:20.253,27 Jan 2020 22:54:36.670,Teton
28 Jan 2020 00:20:29.276,28 Jan 2020 00:31:36.318,Teton
28 Jan 2020 01:58:05.795,28 Jan 2020 02:08:35.274,Teton
28 Jan 2020 03:35:35.301,28 Jan 2020 03:46:09.851,Teton
27 Jan 2020 05:59:34.610,27 Jan 2020 06:10:31.590,Borah_Peak
27 Jan 2020 07:36:57.448,27 Jan 2020 07:45:44.302,Borah_Peak
27 Jan 2020 22:44:16.412,27 Jan 2020 22:54:01.021,Borah_Peak
28 Jan 2020 00:20:03.567,28 Jan 2020 00:31:07.586,Borah_Peak
28 Jan 2020 01:57:31.838,28 Jan 2020 02:08:03.075,Borah_Peak
28 Jan 2020 03:35:04.000,28 Jan 2020 03:45:32.818,Borah_Peak
27 Jan 2020 06:00:17.479,27 Jan 2020 06:11:16.475,Deseret_Peak
27 Jan 2020 07:37:32.410,27 Jan 2020 07:46:58.666,Deseret_Peak
27 Jan 2020 22:43:19.654,27 Jan 2020 22:53:53.559,Deseret_Peak
