12 Feb 2020 19:42:01.430,12 Feb 2020 19:53:01.699,Mount_Rainier
12 Feb 2020 19:42:09.461,12 Feb 2020 19:53:10.736,Mount_Baker
12 Feb 2020 19:43:06.484,12 Feb 2020 19:51:44.354,Mount_Whitney
12 Feb 2020 19:43:10.421,12 Feb 2020 19:52:32.718,Mount_Jefferson_Nevada
12 Feb 2020 19:43:28.302,12 Feb 2020 19:51:53.883,Telescope_Peak
12 Feb 2020 19:43:32.226,12 Feb 2020 19:54:04.762,Borah_Peak
12 Feb 2020 19:44:00.310,12 Feb 2020 19:53:45.759,Deseret_Peak
12 Feb 2020 19:44:06.123,12 Feb 2020 19:54:37.008,Teton
12 Feb 2020 19:44:12.100,12 Feb 2020 19:50:58.480,San_Jacinto_Peak
12 Feb 2020 19:44:44.066,12 Feb 2020 19:52:51.810,Phantom_Ranch
12 Feb 2020 19:44:46.461,12 Feb 2020 19:53:34.137,Mount_Ellen
12 Feb 2020 19:45:04.087,12 Feb 2020 19:52:37.300,Humphreys_Peak
12 Feb 2020 19:45:04.631,12 Feb 2020 19:53:58.147,Mount_Peale
12 Feb 2020 19:45:40.328,12 Feb 2020 19:54:42.014,Mount_Elbert
12 Feb 2020 19:46:36.982,12 Feb 2020 19:51:40.079,Mount_Graham
12 Feb 2020 19:51:22.706,12 Feb 2020 19:59:52.111,Mount_Mitchell
12 Feb 2020 19:51:55.446,12 Feb 2020 19:59:08.821,GroundStation
12 Feb 2020 19:53:16.596,12 Feb 2020 19:59:13.034,Sapelo_Island
12 Feb 2020 21:19:14.347,12 Feb 2020 21:30:10.856,Mount_Baker
12 Feb 2020 21:19:15.646,12 Feb 2020 21:30:03.174,Mount_St_Helens
12 Feb 2020 21:19:24.004,12 Feb 2020 21:30:11.707,Mount_Rainier
12 Feb 2020 21:19:31.215,12 Feb 2020 21:30:00.820,Mount_Jefferson_Oregon
12 Feb 2020 21:19:48.049,12 Feb 2020 21:29:37.531,Mount_Shasta
12 Feb 2020 21:21:03.958,12 Feb 2020 21:31:34.692,Borah_Peak
12 Feb 2020 21:21:24.923,12 Feb 2020 21:30:23.692,Mount_Jefferson_Nevada
12 Feb 2020 21:21:35.243,12 Feb 2020 21:32:11.774,Teton
12 Feb 2020 21:21:44.828,12 Feb 2020 21:29:38.538,Mount_Whitney
12 Feb 2020 21:21:50.952,12 Feb 2020 21:31:39.073,Deseret_Peak
12 Feb 2020 21:22:03.819,12 Feb 2020 21:29:54.717,Telescope_Peak
12 Feb 2020 21:22:45.368,12 Feb 2020 21:31:50.032,Mount_Ellen
12 Feb 2020 21:22:56.359,12 Feb 2020 21:32:15.696,Mount_Peale
12 Feb 2020 21:22:58.660,12 Feb 2020 21:31:17.309,Phantom_Ranch
12 Feb 2020 21:23:12.596,12 Feb 2020 21:29:07.289,San_Jacinto_Peak
12 Feb 2020 21:23:19.535,12 Feb 2020 21:33:00.978,Mount_Elbert
12 Feb 2020 21:23:21.224,12 Feb 2020 21:31:11.192,Humphreys_Peak
12 Feb 2020 21:24:48.643,12 Feb 2020 21:30:54.537,Mount_Graham
12 Feb 2020 21:27:51.818,12 Feb 2020 21:38:38.820,Mount_Mitchell
12 Feb 2020 21:28:10.545,12 Feb 2020 21:38:30.861,GroundStation
12 Feb 2020 21:29:02.227,12 Feb 2020 21:39:14.425,Sapelo_Island
12 Feb 2020 22:56:10.464,12 Feb 2020 23:07:11.043,Mount_Baker
12 Feb 2020 22:56:18.814,12 Feb 2020 23:07:24.196,Mount_St_Helens
12 Feb 2020 22:56:26.365,12 Feb 2020 23:07:32.206,Mount_Rainier
12 Feb 2020 22:56:37.664,12 Feb 2020 23:07:35.221,Mount_Jefferson_Oregon
12 Feb 2020 22:57:01.265,12 Feb 2020 23:07:40.229,Mount_Shasta
12 Feb 2020 22:58:01.098,12 Feb 2020 23:09:04.473,Borah_Peak
12 Feb 2020 22:58:25.420,12 Feb 2020 23:08:54.621,Mount_Jefferson_Nevada
12 Feb 2020 22:58:29.778,12 Feb 2020 23:09:39.172,Teton
12 Feb 2020 22:58:43.047,12 Feb 2020 23:08:39.628,Mount_Whitney
12 Feb 2020 22:58:45.587,12 Feb 2020 23:09:43.802,Deseret_Peak
12 Feb 2020 22:58:57.374,12 Feb 2020 23:08:58.333,Telescope_Peak
12 Feb 2020 22:59:31.571,12 Feb 2020 23:10:20.111,Mount_Ellen
12 Feb 2020 22:59:40.311,12 Feb 2020 23:10:13.661,Phantom_Ranch
12 Feb 2020 22:59:41.471,12 Feb 2020 23:10:36.221,Mount_Peale
12 Feb 2020 22:59:44.244,12 Feb 2020 23:08:59.708,San_Jacinto_Peak
12 Feb 2020 22:59:56.737,12 Feb 2020 23:10:20.802,Humphreys_Peak
12 Feb 2020 23:00:03.162,12 Feb 2020 23:11:06.186,Mount_Elbert
12 Feb 2020 23:00:53.941,12 Feb 2020 23:10:51.321,Mount_Graham
12 Feb 2020 23:04:49.299,12 Feb 2020 23:14:58.673,Mount_Mitchell
12 Feb 2020 23:04:55.775,12 Feb 2020 23:15:18.216,GroundStation
12 Feb 2020 23:05:41.944,12 Feb 2020 23:16:10.560,Sapelo_Island
13 Feb 2020 00:33:08.349,13 Feb 2020 00:43:04.500,Mount_Baker
13 Feb 2020 00:33:13.996,13 Feb 2020 00:43:44.335,Mount_St_Helens
13 Feb 2020 00:33:22.255,13 Feb 2020 00:43:48.778,Mount_Rainier
13 Feb 2020 00:33:31.413,13 Feb 2020 00:44:09.567,Mount_Jefferson_Oregon
13 Feb 2020 00:33:49.203,13 Feb 2020 00:44:48.095,Mount_Shasta
13 Feb 2020 00:35:05.184,13 Feb 2020 00:44:58.806,Borah_Peak
13 Feb 2020 00:35:09.595,13 Feb 2020 00:46:02.507,Mount_Jefferson_Nevada
13 Feb 2020 00:35:17.123,13 Feb 2020 00:46:21.516,Mount_Whitney
13 Feb 2020 00:35:31.916,13 Feb 2020 00:46:34.731,Telescope_Peak
13 Feb 2020 00:35:40.324,13 Feb 2020 00:45:17.068,Teton
13 Feb 2020 00:35:42.768,13 Feb 2020 00:46:07.029,Deseret_Peak
13 Feb 2020 00:36:05.401,13 Feb 2020 00:47:02.847,San_Jacinto_Peak
13 Feb 2020 00:36:22.640,13 Feb 2020 00:47:14.202,Phantom_Ranch
13 Feb 2020 00:36:24.363,13 Feb 2020 00:46:55.007,Mount_Ellen
13 Feb 2020 00:36:36.076,13 Feb 2020 00:47:29.600,Humphreys_Peak
13 Feb 2020 00:36:39.576,13 Feb 2020 00:46:53.876,Mount_Peale
13 Feb 2020 00:37:13.270,13 Feb 2020 00:46:55.619,Mount_Elbert
13 Feb 2020 00:37:23.720,13 Feb 2020 00:48:16.234,Mount_Graham
13 Feb 2020 02:11:36.841,13 Feb 2020 02:15:57.553,Haleakala
13 Feb 2020 02:11:55.018,13 Feb 2020 02:18:54.318,Mount_Shasta
13 Feb 2020 02:11:59.749,13 Feb 2020 02:16:40.457,Mount_St_Helens
13 Feb 2020 02:12:08.287,13 Feb 2020 02:17:24.625,Mount_Jefferson_Oregon
13 Feb 2020 02:12:20.515,13 Feb 2020 02:16:29.352,Mount_Rainier
13 Feb 2020 02:12:24.330,13 Feb 2020 02:15:53.695,Mauna_Kea
13 Feb 2020 02:13:17.441,13 Feb 2020 02:14:16.146,Mount_Baker
13 Feb 2020 02:13:26.832,13 Feb 2020 02:20:35.464,Mount_Whitney
13 Feb 2020 02:13:53.840,13 Feb 2020 02:20:32.874,Telescope_Peak
13 Feb 2020 02:13:54.177,13 Feb 2020 02:19:24.016,Mount_Jefferson_Nevada
13 Feb 2020 02:14:12.845,13 Feb 2020 02:21:25.121,San_Jacinto_Peak
13 Feb 2020 02:16:11.501,13 Feb 2020 02:19:24.092,Phantom_Ranch
13 Feb 2020 02:16:20.454,13 Feb 2020 02:19:48.926,Humphreys_Peak
13 Feb 2020 02:17:14.047,13 Feb 2020 02:20:35.495,Mount_Graham
13 Feb 2020 03:45:46.361,13 Feb 2020 03:56:34.001,Haleakala
13 Feb 2020 03:46:08.194,13 Feb 2020 03:56:55.784,Mauna_Kea
